Statistik,Gebiet,Geschlecht,Jahre,Alter ,Sterbedatum,Sterbefaelle,Qualitaetskennzeichen
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,29.03.,2222,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,30.03.,2272,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,31.03.,2408,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,01.04.,2459,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,02.04.,2347,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,03.04.,2483,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,04.04.,2371,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,05.04.,2320,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,06.04.,2423,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,07.04.,2382,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,08.04.,2429,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,09.04.,2356,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,10.04.,2396,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,11.04.,2244,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,12.04.,2301,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,13.04.,2261,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,14.04.,2304,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,15.04.,2308,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,16.04.,2345,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,17.04.,2353,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,18.04.,2123,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,19.04.,2107,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,20.04.,2242,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,21.04.,2289,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,22.04.,2300,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,23.04.,2223,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,24.04.,2250,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,25.04.,2232,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,26.04.,2120,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,27.04.,2387,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,28.04.,2291,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,29.04.,2298,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,30.04.,2199,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,01.05.,2206,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,02.05.,2061,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,03.05.,2088,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,04.05.,2173,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,05.05.,2138,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,06.05.,2170,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,07.05.,2324,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,08.05.,2300,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,09.05.,2186,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,10.05.,2131,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,11.05.,2195,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,12.05.,2146,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,13.05.,2177,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,14.05.,2251,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,15.05.,2231,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,16.05.,2114,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,17.05.,2144,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,18.05.,2217,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,19.05.,2155,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,20.05.,2288,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,21.05.,2218,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,22.05.,2241,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,23.05.,2139,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,24.05.,2110,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,25.05.,2333,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,26.05.,2371,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,27.05.,2117,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,28.05.,2153,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,29.05.,2241,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,30.05.,2119,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,31.05.,2157,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,01.06.,2190,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,02.06.,2194,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,03.06.,2191,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,04.06.,2094,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,05.06.,2103,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,06.06.,2110,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,07.06.,2107,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,08.06.,2162,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,09.06.,2276,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,10.06.,2187,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,11.06.,2167,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,12.06.,2114,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,13.06.,2123,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,14.06.,2111,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,15.06.,2178,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,16.06.,2152,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,17.06.,2143,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,18.06.,2221,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,19.06.,2112,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,20.06.,2136,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,21.06.,1989,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,22.06.,2107,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,23.06.,2104,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,24.06.,2169,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,25.06.,2295,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,26.06.,2324,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,27.06.,2150,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,28.06.,2209,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,29.06.,2185,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,30.06.,2284,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,01.07.,2245,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,02.07.,2314,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,03.07.,2360,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,04.07.,2244,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,05.07.,2261,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,06.07.,2242,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,07.07.,2208,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,08.07.,2062,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,09.07.,2081,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,10.07.,2039,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,11.07.,2027,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,12.07.,1998,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,13.07.,2175,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,14.07.,2204,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,15.07.,2161,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,16.07.,2161,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,17.07.,2267,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,18.07.,2009,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,19.07.,1937,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,20.07.,2019,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,21.07.,2186,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,22.07.,2248,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,23.07.,2196,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,24.07.,2165,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,25.07.,1996,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,26.07.,1944,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,27.07.,2148,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,28.07.,2061,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,29.07.,2159,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,30.07.,2041,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,31.07.,2117,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,01.08.,2101,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,02.08.,2160,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,03.08.,2125,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,04.08.,2114,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,05.08.,2003,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,06.08.,2166,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,07.08.,2320,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,08.08.,2179,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,09.08.,2093,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,10.08.,2149,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,11.08.,2194,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,12.08.,2136,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,13.08.,2045,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,14.08.,2038,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,15.08.,1977,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,16.08.,2109,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,17.08.,2163,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,18.08.,2106,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,19.08.,2049,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,20.08.,2261,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,21.08.,2174,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,22.08.,1933,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,23.08.,2028,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,24.08.,2095,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,25.08.,2110,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,26.08.,2098,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,27.08.,2125,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,28.08.,2197,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,29.08.,1864,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,30.08.,1909,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,31.08.,2022,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,01.09.,2283,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,02.09.,2105,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,03.09.,2075,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,04.09.,2072,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,05.09.,2045,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,06.09.,1973,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,07.09.,2085,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,08.09.,2142,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,09.09.,2128,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,10.09.,2066,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,11.09.,2072,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,12.09.,2105,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,13.09.,1994,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,14.09.,2034,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,15.09.,2062,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,16.09.,2197,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,17.09.,2182,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,18.09.,2141,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,19.09.,2090,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,20.09.,2206,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,21.09.,2173,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,22.09.,2179,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,23.09.,2231,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,24.09.,2080,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,25.09.,2070,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,26.09.,2064,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,27.09.,2099,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,28.09.,2191,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,29.09.,2205,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,30.09.,2139,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,01.10.,2127,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,02.10.,2134,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,03.10.,2190,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,04.10.,2013,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,05.10.,2221,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,06.10.,2301,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,07.10.,2293,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,08.10.,2275,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,09.10.,2229,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,10.10.,2203,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,11.10.,2040,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,12.10.,2146,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,13.10.,2228,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,14.10.,2135,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,15.10.,2323,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,16.10.,2240,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,17.10.,2230,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,18.10.,2167,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,19.10.,2347,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,20.10.,2306,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,21.10.,2393,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,22.10.,2260,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,23.10.,2363,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,24.10.,2289,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,25.10.,2417,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,26.10.,2349,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,27.10.,2236,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,28.10.,2225,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,29.10.,2243,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,30.10.,2267,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,31.10.,2201,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,01.11.,2211,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,02.11.,2305,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,03.11.,2450,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,04.11.,2357,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,05.11.,2439,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,06.11.,2280,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,07.11.,2336,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,08.11.,2207,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,09.11.,2321,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,10.11.,2361,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,11.11.,2309,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,12.11.,2333,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,13.11.,2381,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,14.11.,2421,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,15.11.,2246,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,16.11.,2362,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,17.11.,2497,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,18.11.,2337,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,19.11.,2354,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,20.11.,2265,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,21.11.,2290,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,22.11.,2266,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,23.11.,2368,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,24.11.,2383,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,25.11.,2292,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,26.11.,2276,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,27.11.,2325,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,28.11.,2285,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,29.11.,2296,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,30.11.,2417,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,01.12.,2334,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,02.12.,2272,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,03.12.,2320,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,04.12.,2405,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,05.12.,2362,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,06.12.,2228,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,07.12.,2387,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,08.12.,2430,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,09.12.,2351,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,10.12.,2395,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,11.12.,2353,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,12.12.,2258,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,13.12.,2169,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,14.12.,2369,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,15.12.,2340,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,16.12.,2371,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,17.12.,2464,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,18.12.,2571,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,19.12.,2488,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,20.12.,2401,e
