Statistik,Gebiet,Geschlecht,Jahre,Alter ,Sterbedatum,Sterbefaelle,Qualitaetskennzeichen
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,26.08.,2871,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,27.08.,2650,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,28.08.,2440,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,29.08.,2591,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,30.08.,2697,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,31.08.,2642,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,01.09.,2487,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,02.09.,2587,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,03.09.,2626,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,04.09.,2664,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,05.09.,2717,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,06.09.,2792,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,07.09.,2778,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,08.09.,2779,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,09.09.,2661,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,10.09.,2589,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,11.09.,2461,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,12.09.,2630,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,13.09.,2655,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,14.09.,2672,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,15.09.,2579,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,16.09.,2658,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,17.09.,2543,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,18.09.,2539,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,19.09.,2594,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,20.09.,2679,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,21.09.,2651,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,22.09.,2836,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,23.09.,2823,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,24.09.,2814,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,25.09.,2724,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,26.09.,2881,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,27.09.,2918,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,28.09.,2866,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,29.09.,2903,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,30.09.,2937,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,01.10.,3042,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,02.10.,2855,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,03.10.,2830,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,04.10.,2945,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,05.10.,2979,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,06.10.,3082,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,07.10.,3062,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,08.10.,2933,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,09.10.,2796,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,10.10.,3037,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,11.10.,3068,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,12.10.,3009,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,13.10.,3175,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,14.10.,3195,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,15.10.,3137,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,16.10.,3169,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,17.10.,3182,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,18.10.,3217,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,19.10.,3100,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,20.10.,3141,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,21.10.,3219,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,22.10.,3107,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,23.10.,2853,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,24.10.,3069,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,25.10.,3044,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,26.10.,3030,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,27.10.,3095,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,28.10.,3093,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,29.10.,3064,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,30.10.,3054,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,31.10.,2862,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,01.11.,2916,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,02.11.,2835,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,03.11.,2881,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,04.11.,2932,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,05.11.,2827,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,06.11.,2680,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,07.11.,2961,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,08.11.,3022,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,09.11.,2929,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,10.11.,3003,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,11.11.,2753,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,12.11.,2734,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,13.11.,2786,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,14.11.,2927,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,15.11.,3053,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,16.11.,2937,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,17.11.,2955,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,18.11.,3115,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,19.11.,3010,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,20.11.,2828,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,21.11.,3009,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,22.11.,3178,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,23.11.,3083,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,24.11.,3068,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,25.11.,3175,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,26.11.,2964,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,27.11.,2974,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,28.11.,3147,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,29.11.,3159,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,30.11.,3187,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,01.12.,3170,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,02.12.,3299,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,03.12.,3104,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,04.12.,3207,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,05.12.,3272,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,06.12.,3477,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,07.12.,3386,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,08.12.,3447,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,09.12.,3573,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,10.12.,3572,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,11.12.,3398,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,12.12.,3550,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,13.12.,3674,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,14.12.,3760,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,15.12.,3654,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,16.12.,3969,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,17.12.,3773,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,18.12.,3597,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,19.12.,4035,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,20.12.,4225,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,21.12.,4175,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,22.12.,4211,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,23.12.,4174,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,24.12.,3983,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,25.12.,3879,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,26.12.,3905,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,27.12.,3857,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,28.12.,3956,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,29.12.,3866,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,30.12.,4010,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2022,Insgesamt,31.12.,3899,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,Insgesamt,1028206,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,01.01.,3798,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,02.01.,3955,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,03.01.,3722,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,04.01.,3721,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,05.01.,3769,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,06.01.,3547,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,07.01.,3469,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,08.01.,3281,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,09.01.,3417,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,10.01.,3235,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,11.01.,3401,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,12.01.,3258,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,13.01.,3280,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,14.01.,3068,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,15.01.,3054,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,16.01.,3088,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,17.01.,3179,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,18.01.,3071,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,19.01.,3078,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,20.01.,3114,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,21.01.,2897,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,22.01.,2826,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,23.01.,3064,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,24.01.,2918,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,25.01.,3046,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,26.01.,2961,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,27.01.,2969,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,28.01.,2944,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,29.01.,2755,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,30.01.,2937,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,31.01.,3055,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,01.02.,3077,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,02.02.,3136,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,03.02.,3047,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,04.02.,2956,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,05.02.,2875,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,06.02.,2917,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,07.02.,2878,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,08.02.,2993,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,09.02.,2902,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,10.02.,3037,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,11.02.,2996,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,12.02.,2824,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,13.02.,2990,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,14.02.,3039,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,15.02.,2938,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,16.02.,3062,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,17.02.,3098,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,18.02.,3014,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,19.02.,2855,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,20.02.,3002,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,21.02.,3015,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,22.02.,3037,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,23.02.,2981,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,24.02.,3098,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,25.02.,2915,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,26.02.,2853,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,27.02.,2939,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,28.02.,2957,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,29.02.,X,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,01.03.,3074,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,02.03.,3207,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,03.03.,3031,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,04.03.,2966,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,05.03.,2879,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,06.03.,3037,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,07.03.,3187,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,08.03.,3108,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,09.03.,3212,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,10.03.,3360,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,11.03.,3058,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,12.03.,2973,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,13.03.,3324,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,14.03.,3141,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,15.03.,3081,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,16.03.,2992,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,17.03.,3164,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,18.03.,3152,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,19.03.,2974,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,20.03.,3200,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,21.03.,3120,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,22.03.,3111,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,23.03.,3120,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,24.03.,3128,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,25.03.,2910,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,26.03.,2743,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,27.03.,3018,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,28.03.,2962,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,29.03.,2916,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,30.03.,2975,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,31.03.,3131,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,01.04.,2967,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,02.04.,2761,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,03.04.,2837,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,04.04.,2869,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,05.04.,2886,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,06.04.,2915,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,07.04.,2902,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,08.04.,2790,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,09.04.,2775,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,10.04.,2682,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,11.04.,2935,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,12.04.,2997,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,13.04.,3051,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,14.04.,2923,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,15.04.,2852,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,16.04.,2717,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,17.04.,2826,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,18.04.,2855,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,19.04.,2822,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,20.04.,2763,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,21.04.,2892,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,22.04.,2923,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,23.04.,2780,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,24.04.,2842,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,25.04.,2821,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,26.04.,2715,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,27.04.,2662,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,28.04.,2798,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,29.04.,2832,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,30.04.,2640,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,01.05.,2684,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,02.05.,2684,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,03.05.,2658,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,04.05.,2913,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,05.05.,2837,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,06.05.,2703,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,07.05.,2576,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,08.05.,2774,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,09.05.,2849,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,10.05.,2843,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,11.05.,2656,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,12.05.,2678,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,13.05.,2580,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,14.05.,2516,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,15.05.,2725,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,16.05.,2694,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,17.05.,2518,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,18.05.,2529,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,19.05.,2635,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,20.05.,2585,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,21.05.,2699,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,22.05.,2935,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,23.05.,2649,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,24.05.,2589,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,25.05.,2638,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,26.05.,2578,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,27.05.,2522,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,28.05.,2505,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,29.05.,2465,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,30.05.,2566,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,31.05.,2720,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,01.06.,2746,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,02.06.,2636,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,03.06.,2422,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,04.06.,2477,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,05.06.,2643,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,06.06.,2591,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,07.06.,2711,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,08.06.,2559,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,09.06.,2793,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,10.06.,2551,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,11.06.,2541,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,12.06.,2554,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,13.06.,2538,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,14.06.,2617,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,15.06.,2607,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,16.06.,2546,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,17.06.,2501,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,18.06.,2494,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,19.06.,2715,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,20.06.,2657,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,21.06.,2776,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2023,Insgesamt,22.06.,2657,e
